p,q,T
34698.75000000,0.01440800,1625682092256
34713.97000000,0.01440800,1625682093272
34713.67000000,0.01440800,1625682094266
34713.20000000,0.00860400,1625682095265
34713.20000000,0.00580500,1625682095265
34709.26000000,0.01441000,1625682096275
34709.26000000,0.05400700,1625682096949
34709.26000000,0.00992900,1625682097264
34699.03000000,0.01441000,1625682097323
34689.17000000,0.01441000,1625682098245
34689.61000000,0.01440900,1625682099244
34689.67000000,0.00218300,1625682100254
34711.61000000,0.01441000,1625682101278
34700.35000000,0.01441000,1625682102148
34690.02000000,0.00283400,1625682102243
34690.02000000,0.01157600,1625682102243
34690.02000000,0.00335700,1625682102961
34711.61000000,0.01441000,1625682103266
34707.73000000,0.01441100,1625682104270
34707.73000000,0.01441100,1625682105265
34705.42000000,0.01341200,1625682106266
34705.42000000,0.06043300,1625682106991
34696.52000000,0.01102800,1625682106991
34696.52000000,0.00338300,1625682107108
34689.67000000,0.01441300,1625682107256
34685.66000000,0.01441100,1625682108244
34685.66000000,0.03181100,1625682109076
34705.00000000,0.00656100,1625682109266
34705.00000000,0.00785000,1625682109266
34704.16000000,0.00255800,1625682110266
34704.16000000,0.02563700,1625682111047
34695.79000000,0.00985900,1625682111047
34695.79000000,0.00455200,1625682111226
34686.05000000,0.01441100,1625682111244
34686.05000000,0.01653300,1625682112172
34702.97000000,0.01441100,1625682112266
34702.97000000,0.01441100,1625682113267
34697.48000000,0.01441100,1625682114181
34688.96000000,0.01421300,1625682114246
34688.96000000,0.01189400,1625682115255
34696.01000000,0.00251700,1625682116072
34686.60000000,0.00895200,1625682116255
34686.60000000,0.00545900,1625682116255
34686.60000000,0.00601000,1625682117260
34701.03000000,0.01441400,1625682118266
34702.64000000,0.01441300,1625682119272
34692.37000000,0.01441300,1625682120200
34682.81000000,0.01441300,1625682120264
34691.44000000,0.00667300,1625682123087
34691.44000000,0.00667300,1625682123145
34702.64000000,0.01441300,1625682124266
34701.92000000,0.01441300,1625682125269
34701.92000000,0.01441300,1625682126270
34702.86000000,0.00689400,1625682127266
34691.44000000,0.00751900,1625682127273
34702.63000000,0.00476500,1625682128272
34702.63000000,0.00964800,1625682128272
34702.63000000,0.03773100,1625682129103
34691.44000000,0.01441300,1625682129103
34684.61000000,0.00676900,1625682129245
34684.61000000,0.00764400,1625682129245
34684.61000000,0.05126900,1625682130108
34705.26000000,0.01441300,1625682130271
34705.26000000,0.01441300,1625682131267
34705.26000000,0.05694000,1625682131270
34705.26000000,0.00851200,1625682132210
34705.26000000,0.01366300,1625682132268
34691.44000000,0.01441300,1625682132328
34681.49000000,0.07888500,1625682133212
34707.36000000,0.00730700,1625682133271
34707.36000000,0.01441000,1625682135268
34707.36000000,0.07114700,1625682135324
34694.48000000,0.00968600,1625682135324
34694.48000000,0.00472600,1625682135383
34684.78000000,0.01441500,1625682136260
34682.93000000,0.01441500,1625682137248
34680.01000000,0.01441300,1625682138246
34680.01000000,0.00533200,1625682138375
34700.00000000,0.01441300,1625682139268
34691.43000000,0.00643700,1625682140492
34705.00000000,0.01441100,1625682144267
34705.00000000,0.01441200,1625682145268
34705.00000000,0.01675400,1625682145500
34705.00000000,0.01441200,1625682146269
34707.70000000,0.01441000,1625682147272
34707.70000000,0.01077300,1625682148268
34699.09000000,0.01441000,1625682148469
34692.00000000,0.01441000,1625682149246
34692.00000000,0.04081800,1625682149561
34692.00000000,0.00728700,1625682150246
34711.78000000,0.04462300,1625682150586
34699.09000000,0.00272900,1625682150586
34699.09000000,0.00439400,1625682150702
34692.00000000,0.01441000,1625682151246
34692.00000000,0.02854800,1625682151594
34710.48000000,0.01441000,1625682152268
34710.48000000,0.01370100,1625682153268
34712.20000000,0.01441000,1625682154268
34712.43000000,0.01441000,1625682155270
34712.50000000,0.01440600,1625682156285
34708.78000000,0.01440600,1625682156736
34699.97000000,0.01440500,1625682157250
34699.97000000,0.01068100,1625682157780
34699.97000000,0.01440500,1625682158248
34699.97000000,0.02093800,1625682158723
34719.21000000,0.00202200,1625682159273
34719.21000000,0.01238300,1625682159273
34739.99000000,0.00266200,1625682159789
34749.99000000,0.00251100,1625682159789
34759.99000000,0.01439000,1625682159789
34774.99000000,0.01153000,1625682159789
34789.99000000,0.00748900,1625682159789
34799.99000000,0.01437000,1625682159789
34809.99000000,0.01437000,1625682159789
34824.99000000,0.01436000,1625682159789
34719.21000000,0.01440500,1625682160270
34719.22000000,0.01440500,1625682161269
34711.92000000,0.01440500,1625682162844
34705.33000000,0.01440500,1625682163252
34700.23000000,0.00343200,1625682164257
34711.90000000,0.00976600,1625682164730
34700.00000000,0.00498900,1625682164730
34700.00000000,0.00942100,1625682164788
34699.30000000,0.01417000,1625682164890
34699.30000000,0.00532400,1625682165222
34714.95000000,0.01440800,1625682166272
34775.00000000,0.01438000,1625682181272
34760.00000000,0.01436300,1625682182274
34750.00000000,0.01434600,1625682183273
34740.00000000,0.01433900,1625682184278
34725.00000000,0.01365000,1625682185272
34716.76000000,0.01440600,1625682186273
34715.08000000,0.01440600,1625682187270
34715.08000000,0.01440600,1625682188270
34715.08000000,0.00780000,1625682189132
34715.08000000,0.01440600,1625682189267
34715.00000000,0.01440600,1625682190270
34713.67000000,0.01440700,1625682191270
34713.67000000,0.02062900,1625682192149
34713.67000000,0.01440700,1625682192269
34713.67000000,0.01440700,1625682193271
34713.67000000,0.00748700,1625682194269
34713.67000000,0.00692000,1625682194269
34713.64000000,0.01440700,1625682195268
34710.00000000,0.01441000,1625682196230
34706.97000000,0.01440700,1625682196230
34695.02000000,0.01440700,1625682196264
34695.02000000,0.02272900,1625682197171
34695.02000000,0.01441000,1625682197261
34693.40000000,0.01440800,1625682198249
34693.77000000,0.01440800,1625682199248
34693.78000000,0.01440800,1625682200249
34693.78000000,0.00238900,1625682201249
34694.89000000,0.00482800,1625682201249
34749.99000000,0.01427000,1625682201635
34715.00000000,0.01440800,1625682202276
34715.00000000,0.01440800,1625682203273
34715.00000000,0.01440700,1625682205269
34714.95000000,0.01440800,1625682206269
34714.95000000,0.03804800,1625682206449
34714.95000000,0.01619000,1625682207167
34704.34000000,0.01440800,1625682207397
34693.08000000,0.01440800,1625682208251
34693.08000000,0.02938500,1625682208419
34712.68000000,0.01440800,1625682209272
34712.68000000,0.02043300,1625682209562
34712.68000000,0.01440900,1625682210272
34711.92000000,0.01440900,1625682211272
34711.92000000,0.01440900,1625682212272
34711.92000000,0.00413800,1625682213281
34711.92000000,0.01027100,1625682213281
34711.92000000,0.01120300,1625682213439
34701.27000000,0.01440900,1625682213439
34692.23000000,0.01440900,1625682214263
34692.22000000,0.01440900,1625682215251
34709.04000000,0.01440900,1625682216270
34701.24000000,0.01440900,1625682216560
34690.00000000,0.01442000,1625682216560
34689.38000000,0.01440900,1625682217259
34709.33000000,0.06981400,1625682217929
34709.33000000,0.01537300,1625682217929
34675.00000000,0.01398800,1625682217929
34660.00000000,0.01298400,1625682217929
34650.00000000,0.01244000,1625682217929
34640.00000000,0.01444000,1625682217929
34625.00000000,0.00337500,1625682217929
34710.62000000,0.00991700,1625682219271
34710.62000000,0.00449200,1625682219271
34710.62000000,0.00542500,1625682219449
34701.21000000,0.01440900,1625682219449
34691.08000000,0.01440900,1625682220250
34690.00000000,0.01440900,1625682221249
34690.00000000,0.01440900,1625682222253
34691.34000000,0.00288700,1625682223255
34691.34000000,0.01152200,1625682223255
34691.34000000,0.04173000,1625682223480
34691.34000000,0.01269600,1625682224260
34708.66000000,0.03651200,1625682224472
34708.66000000,0.00521800,1625682225275
34701.14000000,0.01440900,1625682225333
34691.08000000,0.01298300,1625682226250
34691.08000000,0.03366000,1625682226474
34708.25000000,0.01328900,1625682227275
34708.25000000,0.01440900,1625682228276
34708.25000000,0.02841100,1625682228539
34708.25000000,0.01440900,1625682229273
34701.14000000,0.00833300,1625682229536
34701.14000000,0.01440900,1625682230492
34693.19000000,0.00261700,1625682231250
34693.19000000,0.01179200,1625682231250
34693.19000000,0.00789400,1625682231590
34708.66000000,0.01440900,1625682232277
34701.14000000,0.01440900,1625682232710
34692.98000000,0.01440900,1625682233253
34692.98000000,0.00828200,1625682234250
34692.98000000,0.00612700,1625682234250
34692.98000000,0.00867000,1625682235251
34708.66000000,0.01440900,1625682236334
34708.67000000,0.01440900,1625682237387
34709.04000000,0.01440800,1625682238302
34710.62000000,0.01440900,1625682239307
34710.62000000,0.01440900,1625682240310
34734.59000000,0.01000000,1625682240506
34790.00000000,0.00438000,1625682240897
34701.21000000,0.01440900,1625682240897
34694.59000000,0.01440900,1625682241257
34710.59000000,0.01440900,1625682242308
34701.21000000,0.01440900,1625682242991
34695.53000000,0.01440900,1625682243270
34711.90000000,0.01440900,1625682244304
34707.89000000,0.01440900,1625682245302
34707.89000000,0.01769100,1625682245939
34707.89000000,0.00811500,1625682246310
34701.21000000,0.01440900,1625682246368
34694.92000000,0.00465100,1625682246880
34713.67000000,0.01440800,1625682247312
34703.56000000,0.01440800,1625682247994
34696.36000000,0.01440900,1625682248281
34711.90000000,0.01440900,1625682249307
34707.88000000,0.01440900,1625682250310
34701.21000000,0.01440900,1625682251084
34692.37000000,0.01440900,1625682251259
34692.37000000,0.00545400,1625682252256
34692.37000000,0.00895500,1625682252256
34692.37000000,0.00625700,1625682253074
34702.10000000,0.01441300,1625682253311
34701.22000000,0.01441300,1625682254307
34701.22000000,0.01441300,1625682255311
34701.22000000,0.02921400,1625682255395
34701.22000000,0.01855400,1625682256177
34693.16000000,0.01441300,1625682256294
34685.19000000,0.01441300,1625682257260
34685.79000000,0.01441300,1625682258258
34685.79000000,0.01441300,1625682259257
34685.79000000,0.01622900,1625682260181
34706.00000000,0.01441100,1625682260306
34740.00000000,0.01405700,1625682261246
34706.00000000,0.01406800,1625682261310
34706.00000000,0.01579700,1625682265204
34700.00000000,0.01441000,1625682265311
34696.29000000,0.01441100,1625682265319
34687.70000000,0.01565300,1625682266206
34701.22000000,0.01441200,1625682266310
34699.87000000,0.01441000,1625682267324
34703.07000000,0.03564000,1625682268270
34703.07000000,0.01441200,1625682268308
34693.59000000,0.01043300,1625682269266
34693.59000000,0.00397900,1625682270212
34687.16000000,0.00722600,1625682270258
34693.59000000,0.00718600,1625682270267
34687.16000000,0.01440000,1625682270445
34687.16000000,0.01438000,1625682270809
34687.16000000,0.00602300,1625682271192
34724.99000000,0.00835700,1625682271192
34703.61000000,0.01441100,1625682271304
34694.70000000,0.01441200,1625682272334
34686.80000000,0.00277600,1625682273259
34686.80000000,0.00277700,1625682273259
34702.19000000,0.01441200,1625682274320
34702.19000000,0.01441200,1625682275310
34702.19000000,0.01321000,1625682275341
34702.19000000,0.01441200,1625682276306
34702.20000000,0.01441200,1625682277307
34703.39000000,0.01441200,1625682278306
34694.70000000,0.01441200,1625682278478
34687.36000000,0.01441200,1625682279258
34701.47000000,0.01441200,1625682280306
34701.40000000,0.01441200,1625682281308
34694.70000000,0.00270100,1625682281520
34694.70000000,0.01171100,1625682281576
34687.06000000,0.00299800,1625682282261
34702.20000000,0.01000000,1625682283315
34707.65000000,0.01441100,1625682285307
34707.65000000,0.00580600,1625682285431
34707.65000000,0.01441100,1625682286307
34707.66000000,0.01441100,1625682287310
34706.97000000,0.01441100,1625682288307
34697.96000000,0.01441100,1625682288577
34691.16000000,0.01441100,1625682289260
34707.66000000,0.01441100,1625682290313
34697.96000000,0.01441100,1625682290588
34690.82000000,0.01441100,1625682291262
34706.55000000,0.01441100,1625682292308
34697.96000000,0.01441100,1625682292597
34690.82000000,0.00619200,1625682293262
34690.82000000,0.00821900,1625682293262
34690.82000000,0.02399600,1625682293493
34706.55000000,0.01441100,1625682294309
34706.55000000,0.01441100,1625682295313
34706.55000000,0.01362900,1625682296309
34706.55000000,0.03841400,1625682296503
34706.55000000,0.01441100,1625682297306
34706.55000000,0.01284000,1625682298308
34697.96000000,0.01000000,1625682298564
34697.96000000,0.01441100,1625682298564
34690.94000000,0.01441100,1625682299266
34690.94000000,0.01441100,1625682300261
34705.98000000,0.01441100,1625682301310
34705.23000000,0.01441100,1625682302308
34697.96000000,0.01441100,1625682302748
34690.94000000,0.01441100,1625682303262
34706.62000000,0.01441100,1625682304311
34697.96000000,0.01441100,1625682304912
34691.52000000,0.01441100,1625682305264
34705.84000000,0.01441200,1625682306314
34704.70000000,0.01441200,1625682307311
34695.59000000,0.01441200,1625682307996
34688.20000000,0.01348000,1625682308261
34688.20000000,0.02497900,1625682308645
34705.22000000,0.01441100,1625682309308
34705.00000000,0.01441100,1625682310306
34705.00000000,0.04298200,1625682310990
34705.00000000,0.01441100,1625682311315
34724.99000000,0.00284400,1625682311576
34703.61000000,0.01000000,1625682311820
34703.61000000,0.01441100,1625682312315
34696.23000000,0.01098900,1625682312825
34724.99000000,0.00319900,1625682312833
34739.99000000,0.00256400,1625682312833
34696.23000000,0.00342200,1625682312882
34688.96000000,0.01441100,1625682313261
34688.96000000,0.01531900,1625682313709
34739.99000000,0.00720300,1625682313761
34702.75000000,0.01441100,1625682314305
34702.86000000,0.01441100,1625682315318
34696.19000000,0.01441100,1625682315879
34688.41000000,0.01441100,1625682316263
34711.90000000,0.01440900,1625682317317
34711.90000000,0.02498200,1625682317826
34711.90000000,0.01440900,1625682318313
34711.90000000,0.01489300,1625682318770
34701.14000000,0.01440900,1625682318770
34695.43000000,0.01295400,1625682319264
34695.43000000,0.04470400,1625682319771
34695.43000000,0.01440800,1625682320261
34695.43000000,0.00822900,1625682320772
34710.46000000,0.01440900,1625682321311
34709.98000000,0.01396300,1625682322309
34709.29000000,0.01000000,1625682323113
34709.29000000,0.01440900,1625682323313
34709.04000000,0.01440900,1625682324307
34709.04000000,0.00984200,1625682324891
34701.25000000,0.01440900,1625682324891
34694.34000000,0.01440900,1625682325261
34694.34000000,0.01440900,1625682326262
34709.43000000,0.01440900,1625682327317
34709.43000000,0.01440800,1625682328318
34703.00000000,0.01440800,1625682329151
34694.71000000,0.01440800,1625682329261
34695.00000000,0.00916700,1625682330262
34695.00000000,0.00524100,1625682330262
34695.00000000,0.05182900,1625682331065
34710.00000000,0.01440800,1625682331311
34710.00000000,0.05327900,1625682332127
34710.00000000,0.01440800,1625682332311
34710.14000000,0.01440800,1625682333309
34710.00000000,0.00403000,1625682334314
34708.67000000,0.00272800,1625682334314
34709.03000000,0.01426000,1625682336322
34701.25000000,0.01440900,1625682337104
34693.59000000,0.01440900,1625682337264
34702.99000000,0.01286700,1625682338279
34695.00000000,0.01440800,1625682339263
34695.00000000,0.03044700,1625682339317
34710.46000000,0.01440800,1625682339317
34710.46000000,0.00817900,1625682340307
34710.45000000,0.00622900,1625682340307
34710.45000000,0.00901300,1625682341215
34702.99000000,0.01440800,1625682341215
